[28-04-21 03:34] [INFO] - Start with ms_apr with train
[28-04-21 03:34] [INFO] - Using dataset from E:\zy_\SLAM\MS-Transformer\datasets\7Scenes
[28-04-21 03:34] [INFO] - Using label file from GTPose/7Scenes_train_val/all_7scenes_train.csv
[28-04-21 03:34] [INFO] - Running with configuration : 
	 batch_size: 8
	 equalize_scenes: False
	 num_scenes: 7
	 learnable: True
	 backbone_out_dim: 1280
	 backbone_next_out: 1024
	 s_x: 0.0
	 s_q: -3.0
	 lr: 0.0001
	 norm: 2
	 weight_decay: 0.0001
	 eps: 1e-10
	 lr_scheduler_gamma: 0.1
	 lr_scheduler_step_size: 10
	 n_epochs: 30
	 dropout: 0.1
	 n_freq_print: 5
	 n_freq_checkpoint: 10
	 n_workers: 4
	 device_id: cuda:0
[28-04-21 03:35] [INFO] - [Batch-296/Epoch-1] running camera pose loss: 0.832, camera pose error: 0.92[m], 35.90[deg]
[28-04-21 03:35] [INFO] - [Batch-301/Epoch-1] running camera pose loss: 0.827, camera pose error: 0.73[m], 32.28[deg]
[28-04-21 03:35] [INFO] - [Batch-306/Epoch-1] running camera pose loss: 0.820, camera pose error: 0.85[m], 42.58[deg]
[28-04-21 03:35] [INFO] - [Batch-311/Epoch-1] running camera pose loss: 0.819, camera pose error: 0.84[m], 26.76[deg]
[28-04-21 03:35] [INFO] - [Batch-316/Epoch-1] running camera pose loss: 0.815, camera pose error: 1.14[m], 33.27[deg]
[28-04-21 03:35] [INFO] - [Batch-321/Epoch-1] running camera pose loss: 0.809, camera pose error: 1.15[m], 32.47[deg]
[28-04-21 03:35] [INFO] - [Batch-326/Epoch-1] running camera pose loss: 0.802, camera pose error: 0.92[m], 34.32[deg]
[28-04-21 03:35] [INFO] - [Batch-331/Epoch-1] running camera pose loss: 0.796, camera pose error: 1.13[m], 27.24[deg]
[28-04-21 03:35] [INFO] - [Batch-336/Epoch-1] running camera pose loss: 0.790, camera pose error: 0.86[m], 23.01[deg]
[28-04-21 03:35] [INFO] - [Batch-341/Epoch-1] running camera pose loss: 0.787, camera pose error: 0.54[m], 51.54[deg]
[28-04-21 03:35] [INFO] - [Batch-346/Epoch-1] running camera pose loss: 0.780, camera pose error: 0.88[m], 19.94[deg]
[28-04-21 03:35] [INFO] - [Batch-351/Epoch-1] running camera pose loss: 0.777, camera pose error: 0.81[m], 21.35[deg]
[28-04-21 03:35] [INFO] - [Batch-356/Epoch-1] running camera pose loss: 0.773, camera pose error: 0.87[m], 33.61[deg]
[28-04-21 03:35] [INFO] - [Batch-361/Epoch-1] running camera pose loss: 0.768, camera pose error: 0.68[m], 29.64[deg]
[28-04-21 03:35] [INFO] - [Batch-366/Epoch-1] running camera pose loss: 0.763, camera pose error: 0.89[m], 34.15[deg]
[28-04-21 03:35] [INFO] - [Batch-371/Epoch-1] running camera pose loss: 0.758, camera pose error: 0.63[m], 35.98[deg]
[28-04-21 03:35] [INFO] - [Batch-376/Epoch-1] running camera pose loss: 0.756, camera pose error: 0.93[m], 24.10[deg]
[28-04-21 03:35] [INFO] - [Batch-381/Epoch-1] running camera pose loss: 0.752, camera pose error: 0.89[m], 18.70[deg]
[28-04-21 03:35] [INFO] - [Batch-386/Epoch-1] running camera pose loss: 0.747, camera pose error: 0.97[m], 26.31[deg]
[28-04-21 03:35] [INFO] - [Batch-391/Epoch-1] running camera pose loss: 0.741, camera pose error: 1.04[m], 11.37[deg]
[28-04-21 03:35] [INFO] - [Batch-396/Epoch-1] running camera pose loss: 0.737, camera pose error: 0.91[m], 19.75[deg]
[28-04-21 03:35] [INFO] - [Batch-401/Epoch-1] running camera pose loss: 0.732, camera pose error: 0.73[m], 18.89[deg]
[28-04-21 03:35] [INFO] - [Batch-406/Epoch-1] running camera pose loss: 0.728, camera pose error: 0.64[m], 18.46[deg]
[28-04-21 03:35] [INFO] - [Batch-411/Epoch-1] running camera pose loss: 0.726, camera pose error: 0.73[m], 19.21[deg]
[28-04-21 03:35] [INFO] - [Batch-416/Epoch-1] running camera pose loss: 0.722, camera pose error: 0.88[m], 33.19[deg]
[28-04-21 03:35] [INFO] - [Batch-421/Epoch-1] running camera pose loss: 0.718, camera pose error: 0.65[m], 25.52[deg]
[28-04-21 03:35] [INFO] - [Batch-426/Epoch-1] running camera pose loss: 0.716, camera pose error: 0.75[m], 31.94[deg]
[28-04-21 03:35] [INFO] - [Batch-431/Epoch-1] running camera pose loss: 0.713, camera pose error: 0.89[m], 26.26[deg]
[28-04-21 03:35] [INFO] - [Batch-436/Epoch-1] running camera pose loss: 0.709, camera pose error: 0.60[m], 24.48[deg]
[28-04-21 03:35] [INFO] - [Batch-441/Epoch-1] running camera pose loss: 0.706, camera pose error: 1.27[m], 39.70[deg]
[28-04-21 03:35] [INFO] - [Batch-446/Epoch-1] running camera pose loss: 0.702, camera pose error: 0.88[m], 16.39[deg]
[28-04-21 03:35] [INFO] - [Batch-451/Epoch-1] running camera pose loss: 0.699, camera pose error: 0.89[m], 29.32[deg]
[28-04-21 03:35] [INFO] - [Batch-456/Epoch-1] running camera pose loss: 0.696, camera pose error: 0.87[m], 21.69[deg]
[28-04-21 03:35] [INFO] - [Batch-461/Epoch-1] running camera pose loss: 0.691, camera pose error: 0.78[m], 14.25[deg]
[28-04-21 03:35] [INFO] - [Batch-466/Epoch-1] running camera pose loss: 0.687, camera pose error: 0.92[m], 24.07[deg]
[28-04-21 03:35] [INFO] - [Batch-471/Epoch-1] running camera pose loss: 0.687, camera pose error: 0.97[m], 35.70[deg]
[28-04-21 03:35] [INFO] - [Batch-476/Epoch-1] running camera pose loss: 0.683, camera pose error: 0.77[m], 22.39[deg]
[28-04-21 03:35] [INFO] - [Batch-481/Epoch-1] running camera pose loss: 0.680, camera pose error: 0.83[m], 27.11[deg]
[28-04-21 03:35] [INFO] - [Batch-486/Epoch-1] running camera pose loss: 0.676, camera pose error: 0.70[m], 28.16[deg]
